"","date","station_id","avg_bikes_available","avg_docks_available"
"67",2013-08-30,4,4.82686335403727,6.17313664596273
"68",2013-08-30,5,8.37888198757764,10.6211180124224
"69",2013-08-30,6,5.21739130434783,9.78260869565217
"70",2013-08-30,7,7.1638198757764,7.8361801242236
"71",2013-08-30,8,7.36723602484472,7.44409937888199
"72",2013-08-30,9,5.92934782608696,9.07065217391304
"73",2013-08-30,10,10.2771739130435,4.72282608695652
"74",2013-08-30,11,8.36723602484472,10.6327639751553
"75",2013-08-30,12,11.3082298136646,7.6917701863354
"76",2013-08-30,13,6.37189440993789,8.62810559006211
"77",2013-08-30,14,8.56444099378882,10.4355590062112
"78",2013-08-30,16,4.07531055900621,10.9246894409938
"79",2013-08-30,21,8.62111801242236,6.37888198757764
"80",2013-08-30,22,10.6583850931677,16.3416149068323
"81",2013-08-30,23,8.12422360248447,6.87577639751553
"82",2013-08-30,24,7.99378881987578,7.00621118012422
"83",2013-08-30,25,8.27173913043478,6.72826086956522
"84",2013-08-30,26,7.56366459627329,7.43633540372671
"85",2013-08-30,27,6.06599378881988,8.93400621118012
"86",2013-08-30,28,12.1506211180124,10.8493788819876
"87",2013-08-30,29,10.8835403726708,12.1164596273292
"88",2013-08-30,30,8.29192546583851,6.70807453416149
"89",2013-08-30,33,8.36645962732919,6.63354037267081
"90",2013-08-30,34,11.3718944099379,11.6281055900621
"91",2013-08-30,35,5.54037267080745,5.45962732919255
"92",2013-08-30,36,6.9138198757764,8.0861801242236
"93",2013-08-30,37,6.97204968944099,4.02795031055901
"94",2013-08-30,38,8.7445652173913,6.2554347826087
"95",2013-08-30,39,14.5155279503106,4.48447204968944
"96",2013-08-30,41,4.4277950310559,10.5722049689441
"97",2013-08-30,42,9.90993788819876,5.09006211180124
"98",2013-08-30,45,7.56754658385093,7.43245341614907
"99",2013-08-30,46,13,2
"100",2013-08-30,47,3.98524844720497,15.014751552795
"101",2013-08-30,48,11.3548136645963,3.64518633540373
"102",2013-08-30,49,3.42546583850932,15.5745341614907
"103",2013-08-30,50,7.90139751552795,15.098602484472
"104",2013-08-30,51,7.61490683229814,11.3850931677019
"105",2013-08-30,54,3.7554347826087,11.2445652173913
"106",2013-08-30,55,12.3361801242236,10.6638198757764
"107",2013-08-30,56,7.47515527950311,11.5248447204969
"108",2013-08-30,57,3.94565217391304,11.054347826087
"109",2013-08-30,58,7.21816770186335,11.7818322981366
"110",2013-08-30,59,5.28959627329193,17.7104037267081
"111",2013-08-30,60,11.1746894409938,3.82531055900621
"112",2013-08-30,61,9.27096273291925,13.7290372670807
"113",2013-08-30,62,3.70885093167702,15.291149068323
"114",2013-08-30,63,5.67003105590062,13.3299689440994
"115",2013-08-30,64,11.598602484472,3.40139751552795
"116",2013-08-30,65,10.7461180124224,4.25388198757764
"117",2013-08-30,66,11.763198757764,7.23680124223602
"118",2013-08-30,67,8.92468944099379,18.0753105590062
"119",2013-08-30,68,3.55201863354037,15.4479813664596
"120",2013-08-30,69,5.76630434782609,17.2336956521739
"121",2013-08-30,70,11.8385093167702,7.16149068322981
"122",2013-08-30,71,12.7484472049689,6.25155279503106
"123",2013-08-30,72,20.0807453416149,2.91925465838509
"124",2013-08-30,73,9.14363354037267,5.85636645962733
"125",2013-08-30,74,9.76863354037267,9.23136645962733
"126",2013-08-30,75,7.95341614906832,11.0465838509317
"127",2013-08-30,76,9.6444099378882,9.3555900621118
"128",2013-08-30,77,7.57841614906832,15.4215838509317
"129",2013-08-31,2,12.2197718631179,14.7802281368821
"130",2013-08-31,3,8,7
"131",2013-08-31,4,4.54372623574144,6.45627376425856
"132",2013-08-31,5,9,10
"133",2013-08-31,6,4.70342205323194,10.2965779467681
"134",2013-08-31,7,7.71178707224335,7.28821292775665
"135",2013-08-31,8,7.98707224334601,7.01292775665399
"136",2013-08-31,9,7,8
"137",2013-08-31,10,5.13992395437262,9.86007604562738
"138",2013-08-31,11,8.37794676806084,10.6220532319392
"139",2013-08-31,12,10.4570342205323,8.54296577946768
"140",2013-08-31,13,12.4182509505703,2.58174904942966
"141",2013-08-31,14,8,11
"142",2013-08-31,16,7.51634980988593,7.48365019011407
"143",2013-08-31,21,8.68060836501901,6.31939163498099
"144",2013-08-31,22,10.7475285171103,16.2524714828897
"145",2013-08-31,23,9,6
"146",2013-08-31,24,7.58022813688213,7.41977186311787
"147",2013-08-31,25,8.29961977186312,6.70038022813688
"148",2013-08-31,26,7,8
"149",2013-08-31,27,6.20076045627376,8.79923954372624
"150",2013-08-31,28,12.4897338403042,10.5102661596958
"151",2013-08-31,29,10.4912547528517,12.5087452471483
"152",2013-08-31,30,8.29429657794677,6.70570342205323
"153",2013-08-31,33,9.2319391634981,5.7680608365019
"154",2013-08-31,34,12.7346007604563,10.2653992395437
"155",2013-08-31,35,5.96273764258555,5.03726235741445
"156",2013-08-31,36,7.20608365019011,7.79391634980989
"157",2013-08-31,37,6.26311787072243,4.73688212927757
"158",2013-08-31,38,8.60228136882129,6.39771863117871
"159",2013-08-31,39,15.9110266159696,3.08897338403042
"160",2013-08-31,41,6.38174904942966,8.61825095057034
"161",2013-08-31,42,9.22661596958175,5.77338403041825
"162",2013-08-31,45,4.03878326996198,10.961216730038
"163",2013-08-31,46,11.171102661597,3.82889733840304
"164",2013-08-31,47,4.55437262357414,14.4456273764259
"165",2013-08-31,48,11.2098859315589,3.79011406844106
"166",2013-08-31,49,5.30038022813688,13.6996197718631
"167",2013-08-31,50,13.1300380228137,9.86996197718631
"168",2013-08-31,51,7.16730038022814,11.8326996197719
"169",2013-08-31,54,3.91330798479087,11.0866920152091
"170",2013-08-31,55,6.98859315589354,16.0114068441065
"171",2013-08-31,56,4.41216730038023,14.5878326996198
"172",2013-08-31,57,6.83041825095057,8.16958174904943
"173",2013-08-31,58,6.46463878326996,12.53536121673
"174",2013-08-31,59,4.91254752851711,18.0874524714829
"175",2013-08-31,60,11.1087452471483,3.89125475285171
"176",2013-08-31,61,4.30038022813688,18.6996197718631
"177",2013-08-31,62,4.53764258555133,14.4623574144487
"178",2013-08-31,63,7.87528517110266,11.1247148288973
"179",2013-08-31,64,9.15209125475285,5.84790874524715
"180",2013-08-31,65,10.4927756653992,4.50722433460076
"181",2013-08-31,66,6.86844106463878,12.1315589353612
"182",2013-08-31,67,11.9148288973384,15.0851711026616
"183",2013-08-31,68,6.19163498098859,12.8083650190114
"184",2013-08-31,69,8.00608365019011,14.9939163498099
"185",2013-08-31,70,14.3505703422053,4.64942965779468
"186",2013-08-31,71,10.4212927756654,8.5787072243346
"187",2013-08-31,72,11.1817490494297,11.8182509505703
"188",2013-08-31,73,8.80152091254753,6.19847908745247
"189",2013-08-31,74,14.2220532319392,4.77794676806084
"190",2013-08-31,75,9.7893536121673,9.2106463878327
"191",2013-08-31,76,9.70494296577947,9.29505703422053
"192",2013-08-31,77,5.34144486692015,17.6585551330798
"193",2013-09-01,2,10.5220417633411,16.4779582366589
"194",2013-09-01,3,9.00696055684455,5.99303944315545
"195",2013-09-01,4,4.94586233565352,6.05413766434648
"196",2013-09-01,5,9,10
"197",2013-09-01,6,7.68368136117556,7.31631863882444
"198",2013-09-01,7,7.8631090487239,7.1368909512761
"199",2013-09-01,8,5.55452436194896,9.44547563805104
"200",2013-09-01,9,6.58978328173375,8.41021671826625
"201",2013-09-01,10,6.47832817337461,8.52167182662539
"202",2013-09-01,11,9.92569659442724,9.07430340557276
"203",2013-09-01,12,10.6617647058824,8.33823529411765
"204",2013-09-01,13,11.2917956656347,3.70820433436533
"205",2013-09-01,14,8.00696594427245,10.9930340557276
"206",2013-09-01,16,8.33513931888545,6.66486068111455
"207",2013-09-01,21,9.04411764705882,5.95588235294118
"208",2013-09-01,22,11.593653250774,15.406346749226
"209",2013-09-01,23,8.61455108359133,6.38544891640867
"210",2013-09-01,24,6.60139318885449,8.39860681114551
"211",2013-09-01,25,8.01315789473684,6.98684210526316
"212",2013-09-01,26,7.37074303405573,7.62925696594427
"213",2013-09-01,27,6.06501547987616,8.93498452012384
"214",2013-09-01,28,15.5294117647059,7.47058823529412
"215",2013-09-01,29,9.51238390092879,13.4876160990712
"216",2013-09-01,30,7.66021671826625,7.33978328173375
"217",2013-09-01,33,7.88157894736842,7.11842105263158
"218",2013-09-01,34,13.9736842105263,9.02631578947368
"219",2013-09-01,35,6.49613003095975,4.50386996904025
"220",2013-09-01,36,8.92647058823529,6.07352941176471
"221",2013-09-01,37,3.96439628482972,7.03560371517028
"222",2013-09-01,38,8,7
"223",2013-09-01,39,14.7639318885449,4.23606811145511
"224",2013-09-01,41,9.0030959752322,5.9969040247678
"225",2013-09-01,42,6.69349845201238,8.30650154798762
"226",2013-09-01,45,2.84442724458204,12.155572755418
"227",2013-09-01,46,9.35139318885449,5.64860681114551
"228",2013-09-01,47,6.078173374613,12.921826625387
"229",2013-09-01,48,10.8173374613003,4.18266253869969
"230",2013-09-01,49,6.33049535603715,12.6695046439628
"231",2013-09-01,50,11.3800309597523,11.6199690402477
"232",2013-09-01,51,6.15789473684211,12.8421052631579
"233",2013-09-01,54,6.56965944272446,8.43034055727554
"234",2013-09-01,55,5.07585139318885,17.9241486068111
"235",2013-09-01,56,8.31424148606811,10.6857585139319
"236",2013-09-01,57,7.72368421052632,7.27631578947368
"237",2013-09-01,58,7.15634674922601,11.843653250774
"238",2013-09-01,59,8.27786377708978,14.7221362229102
"239",2013-09-01,60,10.8173374613003,4.18266253869969
"240",2013-09-01,61,5.42569659442724,17.5743034055728
"241",2013-09-01,62,6.27089783281734,12.7291021671827
"242",2013-09-01,63,8.89705882352941,10.1029411764706
"243",2013-09-01,64,8.36145510835913,6.63854489164087
"244",2013-09-01,65,9.04721362229102,5.95278637770898
"245",2013-09-01,66,8.97368421052632,10.0263157894737
"246",2013-09-01,67,10.8862229102167,16.1137770897833
"247",2013-09-01,68,5.5797213622291,13.4202786377709
"248",2013-09-01,69,10.2136222910217,12.7863777089783
"249",2013-09-01,70,10.7840557275542,8.21594427244582
"250",2013-09-01,71,8.43188854489164,10.5681114551084
"251",2013-09-01,72,8.89783281733746,14.1021671826625
"252",2013-09-01,73,6.14551083591331,8.85448916408669
"253",2013-09-01,74,13.5448916408669,5.45510835913313
"254",2013-09-01,75,8.71594427244582,10.2840557275542
"255",2013-09-01,76,7.68111455108359,11.3188854489164
"256",2013-09-01,77,8.19582043343653,14.8041795665635
"257",2013-09-02,2,11.2389937106918,15.7610062893082
"258",2013-09-02,3,10.0919811320755,4.90801886792453
"259",2013-09-02,4,5.30738993710692,5.69261006289308
"260",2013-09-02,5,9.00235849056604,9.99764150943396
"261",2013-09-02,6,5.83254716981132,9.16745283018868
"262",2013-09-02,7,7.63443396226415,7.36556603773585
"263",2013-09-02,8,4.80503144654088,10.1949685534591
"264",2013-09-02,9,7.0125786163522,7.9874213836478
"265",2013-09-02,10,8.44575471698113,6.55424528301887
"266",2013-09-02,11,12.1124213836478,6.8875786163522
"267",2013-09-02,12,9.61084905660377,9.38915094339623
"268",2013-09-02,13,9.18632075471698,5.81367924528302
"269",2013-09-02,14,7.73034591194969,11.2696540880503
"270",2013-09-02,16,10.1918238993711,4.80817610062893
"271",2013-09-02,21,10,5
"272",2013-09-02,22,11.9661949685535,15.0338050314465
"273",2013-09-02,23,8,7
"274",2013-09-02,24,5.89622641509434,9.10377358490566
"275",2013-09-02,25,8,7
"276",2013-09-02,26,7.84669811320755,7.15330188679245
"277",2013-09-02,27,6.17531446540881,8.82468553459119
"278",2013-09-02,28,14.626572327044,8.37342767295597
"279",2013-09-02,29,9.73899371069182,13.2610062893082
"280",2013-09-02,30,7.62342767295597,7.37657232704403
"281",2013-09-02,33,8.02987421383648,6.97012578616352
"282",2013-09-02,34,14,9
"283",2013-09-02,35,4.94811320754717,6.05188679245283
"284",2013-09-02,36,9.3687106918239,5.6312893081761
"285",2013-09-02,37,4.77437106918239,6.22562893081761
"286",2013-09-02,38,7.97641509433962,7.02358490566038
"287",2013-09-02,39,14.5424528301887,4.45754716981132
"288",2013-09-02,41,8.20283018867925,6.79716981132075
"289",2013-09-02,42,9.05974842767296,5.94025157232704
"290",2013-09-02,45,5.07547169811321,9.92452830188679
"291",2013-09-02,46,7.68789308176101,7.31210691823899
"292",2013-09-02,47,8.01650943396226,10.9834905660377
"293",2013-09-02,48,5.41981132075472,9.58018867924528
"294",2013-09-02,49,10.7075471698113,8.29245283018868
"295",2013-09-02,50,8.0251572327044,14.9748427672956
"296",2013-09-02,51,4.96147798742138,14.0385220125786
"297",2013-09-02,54,4.66823899371069,10.3317610062893
"298",2013-09-02,55,5.14072327044025,17.8592767295597
"299",2013-09-02,56,8.56761006289308,10.4323899371069
"300",2013-09-02,57,11.1297169811321,3.87028301886792
"301",2013-09-02,58,10.6588050314465,8.34119496855346
"302",2013-09-02,59,7.79166666666667,15.2083333333333
"303",2013-09-02,60,6.32704402515723,8.67295597484277
"304",2013-09-02,61,7.80031446540881,15.1996855345912
"305",2013-09-02,62,5.27830188679245,13.7216981132075
"306",2013-09-02,63,9.4937106918239,9.5062893081761
"307",2013-09-02,64,6.22012578616352,8.77987421383648
"308",2013-09-02,65,9.02908805031447,5.97091194968553
"309",2013-09-02,66,15.0385220125786,3.96147798742138
"310",2013-09-02,67,6.99842767295597,20.001572327044
"311",2013-09-02,68,12.2861635220126,6.71383647798742
"312",2013-09-02,69,11.6147798742138,11.3852201257862
"313",2013-09-02,70,11.7704402515723,7.22955974842767
"314",2013-09-02,71,8.63207547169811,10.3679245283019
"315",2013-09-02,72,9.77358490566038,13.2264150943396
"316",2013-09-02,73,8.29166666666667,6.70833333333333
"317",2013-09-02,74,8.1564465408805,10.8435534591195
"318",2013-09-02,75,7.85770440251572,11.1422955974843
"319",2013-09-02,76,8.07940251572327,10.9205974842767
"320",2013-09-02,77,6.16352201257862,16.8364779874214
"321",2013-09-03,2,10.8224666142969,16.1775333857031
"322",2013-09-03,3,11,4
"323",2013-09-03,4,6.07305577376277,4.92694422623723
"324",2013-09-03,5,8.47682639434407,10.5231736056559
"325",2013-09-03,6,4.99528672427337,10.0047132757266
"326",2013-09-03,7,4.70620581304006,10.2937941869599
"327",2013-09-03,8,7.10604870384917,7.89395129615083
"328",2013-09-03,9,6.43833464257659,8.56166535742341
"329",2013-09-03,10,12.0416339355852,2.95836606441477
"330",2013-09-03,11,11.2780832678712,7.72191673212883
"331",2013-09-03,12,8.00864100549882,10.9913589945012
"332",2013-09-03,13,10.2411626080126,4.75883739198743
"333",2013-09-03,14,8.6598586017282,10.3401413982718
"334",2013-09-03,16,7.91201885310291,7.08798114689709
"335",2013-09-03,21,9.24116260801257,5.75883739198743
"336",2013-09-03,22,11.324430479183,15.675569520817
"337",2013-09-03,23,8,7
"338",2013-09-03,24,6.56009426551453,8.43990573448547
"339",2013-09-03,25,8,7
"340",2013-09-03,26,7.9324430479183,7.0675569520817
"341",2013-09-03,27,8.27651217596229,6.72348782403771
"342",2013-09-03,28,11.044776119403,11.955223880597
"343",2013-09-03,29,11,12
"344",2013-09-03,30,8.37470542026709,6.62529457973291
"345",2013-09-03,33,7.3974862529458,7.6025137470542
"346",2013-09-03,34,14.4234092694423,8.57659073055774
"347",2013-09-03,35,5.92301649646504,5.07698350353496
"348",2013-09-03,36,9.74548311076198,5.25451688923802
"349",2013-09-03,37,4.72820109976434,6.27179890023566
"350",2013-09-03,38,7.90180675569521,7.09819324430479
"351",2013-09-03,39,10.9450117831893,8.05498821681068
"352",2013-09-03,41,7.69128043990573,7.30871956009427
"353",2013-09-03,42,9.06441476826394,5.93558523173606
"354",2013-09-03,45,4.68263943440691,10.3173605655931
"355",2013-09-03,46,6.40691280439906,8.59308719560094
"356",2013-09-03,47,7.40691280439906,11.5930871956009
"357",2013-09-03,48,4.96857816182247,10.0314218381775
"358",2013-09-03,49,9.09505106048704,9.90494893951296
"359",2013-09-03,50,6.51374705420267,16.4862529457973
"360",2013-09-03,51,6.28672427336999,12.71327572663
"361",2013-09-03,54,9.11547525530244,5.88452474469756
"362",2013-09-03,55,5.50353495679497,17.496465043205
"363",2013-09-03,56,12.0463472113119,6.95365278868814
"364",2013-09-03,57,9.73684210526316,5.26315789473684
"365",2013-09-03,58,8.81539670070699,10.184603299293
"366",2013-09-03,59,9.52160251374705,13.4783974862529
"367",2013-09-03,60,10.2175962293794,4.78240377062058
"368",2013-09-03,61,13.2262372348782,9.77376276512176
"369",2013-09-03,62,7.4076983503535,11.5923016496465
"370",2013-09-03,63,11.1688923802042,7.83110761979576
"371",2013-09-03,64,6.7439120188531,8.2560879811469
"372",2013-09-03,65,11.0345640219953,3.96543597800471
"373",2013-09-03,66,12.9960722702278,6.00392772977219
"374",2013-09-03,67,7.37470542026709,19.6252945797329
"375",2013-09-03,68,10.9850746268657,8.01492537313433
"376",2013-09-03,69,15.8491751767478,7.15082482325216
"377",2013-09-03,70,15.3040062843676,3.69599371563236
"378",2013-09-03,71,8.24430479183032,10.7556952081697
"379",2013-09-03,72,7.45404556166536,15.5459544383346
"380",2013-09-03,73,4.20109976433621,10.7989002356638
"381",2013-09-03,74,9.99685781618225,9.00314218381775
"382",2013-09-03,75,3.86645718774548,15.1335428122545
"383",2013-09-03,76,5.471327572663,13.528672427337
"384",2013-09-03,77,7.04634721131186,15.9536527886881
"385",2013-09-04,2,9.41317829457364,17.5868217054264
"386",2013-09-04,3,10.5744186046512,4.42558139534884
"387",2013-09-04,4,6.12170542635659,4.87829457364341
"388",2013-09-04,5,7.73565891472868,11.2643410852713
"389",2013-09-04,6,5.55271317829457,9.44728682170543
"390",2013-09-04,7,6.53178294573643,8.46821705426357
"391",2013-09-04,8,7.1968992248062,7.8031007751938
"392",2013-09-04,9,5.36046511627907,9.63953488372093
"393",2013-09-04,10,10.1348837209302,4.86511627906977
"394",2013-09-04,11,10.8093023255814,8.1906976744186
"395",2013-09-04,12,8.31705426356589,10.6829457364341
"396",2013-09-04,13,9.21705426356589,5.78294573643411
"397",2013-09-04,14,11.3798449612403,7.62015503875969
"398",2013-09-04,16,8.66046511627907,6.33953488372093
"399",2013-09-04,21,8,7
"400",2013-09-04,22,10.6937984496124,16.3062015503876
"401",2013-09-04,23,8,7
"402",2013-09-04,24,7,8
"403",2013-09-04,25,8,7
"404",2013-09-04,26,8.23798449612403,6.76201550387597
"405",2013-09-04,27,9.53720930232558,5.46279069767442
"406",2013-09-04,28,10.2255813953488,12.7744186046512
"407",2013-09-04,29,10.8201550387597,12.1798449612403
"408",2013-09-04,30,8,7
"409",2013-09-04,33,8.33333333333333,6.66666666666667
"410",2013-09-04,34,13.6868217054264,9.31317829457364
"411",2013-09-04,35,7.06279069767442,3.93720930232558
"412",2013-09-04,36,8.56976744186047,6.43023255813953
"413",2013-09-04,37,5.31240310077519,5.68759689922481
"414",2013-09-04,38,8.55193798449612,6.44806201550388
"415",2013-09-04,39,10.5635658914729,8.43643410852713
"416",2013-09-04,41,7.55658914728682,7.44341085271318
"417",2013-09-04,42,10.3829457364341,4.61705426356589
"418",2013-09-04,45,4.81705426356589,10.1829457364341
"419",2013-09-04,46,8.67906976744186,6.32093023255814
"420",2013-09-04,47,6.00077519379845,12.9992248062015
"421",2013-09-04,48,5.8,9.2
"422",2013-09-04,49,7.64418604651163,11.3558139534884
"423",2013-09-04,50,10.5038759689922,12.4961240310078
"424",2013-09-04,51,7.5031007751938,11.4968992248062
"425",2013-09-04,54,9.09767441860465,5.90232558139535
"426",2013-09-04,55,6.32093023255814,16.6790697674419
"427",2013-09-04,56,12.0821705426357,6.91782945736434
"428",2013-09-04,57,9.31550387596899,5.68449612403101
"429",2013-09-04,58,6.34961240310078,12.6503875968992
"430",2013-09-04,59,6.79302325581395,16.206976744186
"431",2013-09-04,60,8.85736434108527,6.14263565891473
"432",2013-09-04,61,13.1031007751938,9.8968992248062
"433",2013-09-04,62,4.97441860465116,14.0255813953488
"434",2013-09-04,63,8.49457364341085,10.5054263565891
"435",2013-09-04,64,8.8922480620155,6.1077519379845
"436",2013-09-04,65,10.422480620155,4.57751937984496
"437",2013-09-04,66,8.95658914728682,10.0434108527132
"438",2013-09-04,67,5.20387596899225,21.7961240310078
"439",2013-09-04,68,8.42868217054264,10.5713178294574
"440",2013-09-04,69,19.3658914728682,3.63410852713178
"441",2013-09-04,70,13.5782945736434,5.42170542635659
"442",2013-09-04,71,12.6325581395349,6.36744186046512
"443",2013-09-04,72,10.0472868217054,12.9527131782946
"444",2013-09-04,73,7.1077519379845,7.8922480620155
"445",2013-09-04,74,7.93333333333333,11.0666666666667
"446",2013-09-04,75,3.72325581395349,15.2767441860465
"447",2013-09-04,76,8.84651162790698,10.153488372093
"448",2013-09-04,77,5.74341085271318,17.2565891472868
"449",2013-09-05,2,13.8914198936978,13.1085801063022
"450",2013-09-05,3,10.4047076689446,4.59529233105543
"451",2013-09-05,4,4.9248291571754,6.0751708428246
"452",2013-09-05,5,7.22627182991648,11.7737281700835
"453",2013-09-05,6,6.20197418375095,8.79802581624905
"454",2013-09-05,7,8.3538344722855,6.6461655277145
"455",2013-09-05,8,6.95292331055429,8.04707668944571
"456",2013-09-05,9,5.65603644646925,9.34396355353075
"457",2013-09-05,10,6.96203492786636,8.03796507213364
"458",2013-09-05,11,12.1040242976462,6.89597570235383
"459",2013-09-05,12,7.25284738041002,11.74715261959
"460",2013-09-05,13,6.6044039483675,8.3955960516325
"461",2013-09-05,14,9.67881548974943,9.32118451025057
"462",2013-09-05,16,9.92862566438876,5.07137433561124
"463",2013-09-05,21,7.76841305998481,7.23158694001519
"464",2013-09-05,22,9.68033409263478,17.3196659073652
"465",2013-09-05,23,8.66514806378132,6.33485193621868
"466",2013-09-05,24,7.62490508731967,7.37509491268033
"467",2013-09-05,25,8.22627182991648,6.77372817008352
"468",2013-09-05,26,8,7
"469",2013-09-05,27,9.67501898253607,5.32498101746393
"470",2013-09-05,28,8.53682611996963,14.4631738800304
"471",2013-09-05,29,10.4328018223235,12.5671981776765
"472",2013-09-05,30,7.39028094153379,7.60971905846621
"473",2013-09-05,33,10.5565679574791,4.44343204252088
"474",2013-09-05,34,13.5155656795748,9.48443432042521
"475",2013-09-05,35,4.68185269552012,6.31814730447988
"476",2013-09-05,36,6.87851176917236,8.12148823082764
"477",2013-09-05,37,8.48974943052392,2.51025056947608
"478",2013-09-05,38,9.34700075930144,5.65299924069856
"479",2013-09-05,39,10.4776006074412,8.52239939255885
"480",2013-09-05,41,5.84510250569476,9.15489749430524
"481",2013-09-05,42,9.70159453302961,5.29840546697039
"482",2013-09-05,45,6.58694001518603,8.41305998481397
"483",2013-09-05,46,10.2657555049355,4.73424449506454
"484",2013-09-05,47,11.795747911921,7.20425208807897
"485",2013-09-05,48,7.6545178435839,7.3454821564161
"486",2013-09-05,49,9.53530751708428,9.46469248291572
"487",2013-09-05,50,8.62034927866363,14.3796507213364
"488",2013-09-05,51,4.71678056188307,14.2832194381169
"489",2013-09-05,54,10.4813971146545,4.51860288534548
"490",2013-09-05,55,4.71222475322703,18.287775246773
"491",2013-09-05,56,10.1700835231587,8.82991647684131
"492",2013-09-05,57,6.11921032649962,8.88078967350038
"493",2013-09-05,58,7.80182232346241,11.1981776765376
"494",2013-09-05,59,7.59757023538345,15.4024297646166
"495",2013-09-05,60,7.71753986332574,7.28246013667426
"496",2013-09-05,61,14.0478359908884,8.95216400911162
"497",2013-09-05,62,3.06605922551253,15.9339407744875
"498",2013-09-05,63,5.4874715261959,13.5125284738041
"499",2013-09-05,64,8.68564920273348,6.31435079726652
"500",2013-09-05,65,9.2422171602126,5.7577828397874
"501",2013-09-05,66,9.01063022019742,9.98936977980258
"502",2013-09-05,67,8.02733485193622,18.9726651480638
"503",2013-09-05,68,4.80258162490509,14.1974183750949
"504",2013-09-05,69,16.2399392558846,6.76006074411541
"505",2013-09-05,70,13.7319665907365,5.26803340926348
"506",2013-09-05,71,12.2012148823083,6.79878511769172
"507",2013-09-05,72,16.3333333333333,6.66666666666667
"508",2013-09-05,73,7.81928625664389,7.18071374335611
"509",2013-09-05,74,6.90432801822323,12.0956719817768
"510",2013-09-05,75,4.52467729688686,14.4753227031131
